Asiakasnro;Y-tunnus;Toimijan nimi1;Toimijan nimi2;TKohdenro;Kohde;Lahiosoite;Postitmp;Toimintaluokka;Toimintaluokan nimi;Toimintatyyppi;Toimintatyypin nimi;Asiakaspaikkojen määrä;Toiminnan aloitus pvm;
11010;2397084-3;Finnext Oy;;16575;Eestin extrat Lassila;Kaupintie 13 LH 5;00440 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;01.04.2011;
15046;2279092-0;Vaidia Oy;Ympyrätalon terveys- ja hyvinvointipalvelut Oy;23895;360 Café/kauneushoitola;Siltasaarenkatu 18;00530 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
13905;2067055-4;Miguel;;21557;Say Cheese;Hietalahden Kauppahalli;00180 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;11.02.2013;
12040;2197518-1;Oy Anton & Anton Ab;;24049;Anton & Anton Ullanlinnan ruokakauppa;Kapteeninkatu 26 C 96;00140 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15147;1541430-2;Tiyouba Oy;;24077;Dima Shop;Meri-Rastilantie 6;00980 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;01.03.2014;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5755;S-market Jakomäki;Jakomäentie 2 a;00770 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;28.01.1999;
15146;2588000-8;Manskun Herkku;;24076;Manskun Herkku;Mannerheimintie 8;00100 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;01.01.2014;
15174;2507018-7;Munkkiniemen Puisto apteekki;;24104;Apteekki Munkkiniemen Puisto apteekki;Munkkiniemen puistotie 15;00330 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15178;0950106-3;Malmin Saalem Lähetys ry;;24106;Malmin Saalem ry;Malmin Asematie 3;00700 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;15.04.2008;
15204;1872689-7;P. Jaakola Oy;;24155;K-supermarket Konala;Ajomiehentie 1;00390 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
8382;1992517-7;N & N Lindgren Oy;;12285;Théhuone;Eerikinkatu 10;00100 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15106;2529828-8;J. A. Kiiveri Oy;;23998;K-market Sörkka;Hämeentie 31;00500 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;01.02.2014;
12636;2449299-4;Tiger Stores Oy;;24325;Flying Tiger Copenhagen Itis;Itäkatu 7 E 7;00930 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15342;2608529-2;1133 Korhonen ja Matikainen Oy;;24352;R-kioski Hki Pohjois-Haaga;Näyttelijäntie 14;00400 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15343;2609547-4;1126 Eija Weckroth Oy;;24353;R-kioski hki Siilitie metroasema;Siilitie 2;00800 ;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
3633;0877766-6;Apetit Ruokaratkaisut Oy;;24359;Apetit Palvelutori/Prisma Viikki;Viikintori 3;00790 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
14636;2516572-5;Mia Group Oy;;24376;Kalinka;Itäkatu 1-7 a 4;00930 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;03.02.2014;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;24154;S-market Maunula;Metsäpurontie 2;00630 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;20.03.2014;
4644;0510981-4;Ruohonjuuri Oy;;24500;Ekokauppa Ruohonjuuri City-käytävä;Kaivokatu 8;00100 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15470;2601829-2;Tmi Esa K. Rantala;;24095;K-market Merihaka;Haapaniemenkatu 14;00530 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;01.03.2014;
14728;2564836-4;Jäätelöbaari Jädelino Oy;;24617;Myyntivaunu/Jäätelökioski Jädelino;Liikkuva elintarvikehuoneisto;00100 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15496;2615088-3;1184 Kirsikka Saalas Oy;;24647;R-kioski Helsinki Kumpula;Väinö Auerinkatu 3;00560 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15508;2613139-1;Jäätelöleipomo Oy;;24660;Jäätelökioski Sibeliuspuisto (Pingviini);Sibeliuspuisto;00260 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15518;2613322-3;1169 Johanna Mack Oy;;24677;R-kioski Helsinki Sörnäisten metro;Helsinginkatu 1;00500 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
3597;1534651-4;Aki Luomanen Oy;;24083;K-Supermarket Postitalo;Elielinaukio 2 F;00100 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;03.04.2014;
15526;1550769-9;Oy Intercheese Ltd;;24689;Riitan Herkku/S-Market Bulevardi;Hietalahdenranta 7;00120 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15526;1550769-9;Oy Intercheese Ltd;;24692;Riitan Herkku/Prisma Kaari Kannelmäki;Kantelettarentie 1;00420 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15541;2616751-1;Aurit Elintarvike;;24722;Halal-Liha Maailma;Hämeentie 5 B;00530 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;07.06.2014;
2861;1981989-2;Ceylan Fruit Tmi;;24731;Marjanmyynti/K-Supermarket Fortuna;Mannerheimintie 160;00300 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;16.04.2014;
15406;1607009-7;Procedes Avoin yhtiö;c/o Jouni Kari;24839;Jäätelökioski Pasilan Asema;Ratapihantie 6;00520 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15625;0761641-4;Heading Oy;;24920;Pappagallo-jäätelökioski;Mannerheimintie 1;00100 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
9197;1923740-3;Merenherkut J. Lindberg Oy;Kalakauppa E. Eriksson;25010;Kalakauppa E. Eriksson Vanha Kauppahalli;Vanha Kauppahalli;00130 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;09.06.2014;
13799;2293245-8;Kultasuklaamyymälät Oy;;25013;Kultasuklaa, Wanha Kauppahalli;Vanha Kauppahalli;00130 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;09.06.2014;
3048;1567323-2;Juustokauppa Tuula Paalanen;;25014;Juustokauppa Tuula Paalanen;Vanha Kauppahalli;00130 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;09.06.2014;
3098;1528956-4;Konditoria Matti ja Mari om. Birgitta Ku;;25022;Konditoria Matti ja Mari, om. Birgitta Kujala;Vanha Kauppahalli;00130   HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;09.06.2014;
15673;2447464-9;M2 Lindfors Oy;;25046;K-supermarket Pohjois-Haaga;Eliel Saarisen tie 5;00400 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;15.06.2014;
3540;0987021-3;Vegetaari K & K Oy;;25086;Vegetaari K&K Oy;Vanha Kauppahalli;00130    HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;09.06.2014;
4131;1871633-0;Kalaliike Marja Nätti Ay;;25087;Kalaliike Marja Nätti Ay Wanha Kauppahalli;Vanha Kauppahalli;00130 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;09.06.2014;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;25133;Emotion Itäkeskus;Vanhanlinnantie 1;00900 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;25137;Sokos Kaari;Kantelettarentie 1;00420 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;25155;Sokos Helsinki;Asema-aukio 2 C;00100 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15716;2621805-9;Annan Villiliha Oy;;25156;Annan Villiliha Oy;Vanha Kauppahalli;00130 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;09.06.2014;
15733;1641082-1;Tomi Utti Oy;;25185;K-supermarket Jakomäki;Jakomäentie 1;00770 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
14046;2330518-1;S-Marian Pikaruokala;;25218;Hanoi Vietnam;Vanha Kauppahalli;00130 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;09.06.2014;
5176;1846816-2;Yliopiston Apteekki Viikki;;9817;Apteekki Viikin Yliopiston Apteekki;Viikintori 3;00790 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
2803;1382242-5;Andström Hanna Maria;;25253;Andström;Vanha Kauppahalli;00130 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;09.06.2014;
15770;2521156-8;Marjatori V&E;Taskinen Ville;25285;Marjanmyynti/CM Ruoholahti;Itämerenkatu 21;00180 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15778;2613864-9;Marja-Anu Oy;;25286;Marja-Anu Oy;Heltu, Sörnäistenkatu 5;00580 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;01.06.2014;
2032;0745138-1;Kar-Agent Oy;;25352;Saiturinpörssi Vuotie;Vuotie 45;00980 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15819;2587536-4;Tmi Make Harju;;25361;Tmi Make Harju;Hakaniementori;00530 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15845;2590346-8;Roobertin Herkku Oy;;25409;Roobertin Herkku Oy;Fredrikinkatu 19;00120 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;11.08.2014;
15865;2056406-5;Ympyrätalon apteekki;;25443;Apteekki Ympyrätalon apteekki;Siltasaarenkatu 18;00530 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
4772;0838918-8;Suomen Kaupunkikioskit Ky;;25518;Jäätelökioski Ylä-Malmintori;Ylä-Malmintori;00700 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15902;2541215-9;XXL Sports & Outdoor Oy;;25526;XXL Itäkeskus;Vanhanlinnantie 1;00900 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;24.09.2014;
15902;2541215-9;XXL Sports & Outdoor Oy;;25538;XXL Kluuvi;Aleksanterinkatu 9;00100 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;08.10.2014;
15952;0970507-4;Kilvanajojoukkue MM Oy;c/o Ilkka Majamäki;25613;Boutique Makujen Taika;Kantelettarentie 1;00420 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15967;2637570-8;Kaipainen M & T avoin yhtiö;;25649;K-Market Iso-Kappa;Vanhaistentie 3;00420 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15970;2617853-6;EZ-Fresh avoin yhtiö;;25660;Kiinalainen kauppa;Hämeentie 52;00500 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;15.05.2014;
15976;2625281-2;Amiin Shop Osuuskunta;;25668;Amiin Shop;Kastelholmantie 2 L 17;00900 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
14371;1956752-5;Ab Eiring Oy;;25587;Ab Eiring Oy;Korkeavuorenkatu 15;00130 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;;
15987;0432210-3;Kalliolan Nuoret R.Y.;;25743;Tyttöjen talo;Toinen linja 3;00530 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;02.09.2014;
16036;2641262-8;1280 Aalto ja Enqvist Oy;;25780;R-kioski Helsinki Kallio;Vaasankatu 29;00500 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;10.10.2014;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5651;Alepa Pikku-Huopalahti;Mannerheimintie 170;00300 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;19.01.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5691;Alepa Viiskulma;Pursimiehenkatu 4-6;00150 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;24.01.2011;
3800;1048756-1;Deleg Oy;;5166;Eväspiste;Pursimiehenkatu 5;00150    HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;25.01.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5688;Alepa Ullanlinna;Vuorimiehenkatu 29;00140 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;28.01.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5656;Alepa Eliel;Elielinaukio 5;00100 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;16.02.2011;
3004;1234334-2;Hokkanen Eila Tmi;;4284;Kioski;Kaisaniemenkatu 4;00100 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;18.02.2011;
2819;0110858-2;Avecra Oy;;5004;Stop@station;Helsingin rautatieasema;00100 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;30.03.2011;
3169;2027790-4;Lihakonttori Oy Tehtaanmyymälä;;4452;Lihakonttorin Deli;Vanha talvitie 8 a;00580 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;07.12.2006;
3170;0595960-8;Lihatukku Veijo Votkin Oy Tehtaanmyymälä;;4453;Lihatukku Veijo Votkin Oy Tehtaanmyymälä;Vanha talvitie 8;00580 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;04.12.2008;
4253;1615779-0;Lidl Suomi Kommandiittiyhtiö;;6075;Lidl Helsinki Itäkeskus 50228;Itäkatu 1-5;00930 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;27.04.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5718;Prisma Itäkeskus;Vanhanlinnantie 3;00900 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;27.04.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5764;Alepa Puotinharju;Korsholmantie 2;00900 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;27.04.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5655;Alepa Caloniuksenkatu;Runeberginkatu 28;00100 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;29.04.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5662;Alepa Kamppi;Salomonkatu 19;00100 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;02.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5756;S-Market Kasarmitori;Kasarmikatu 19;00130 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;02.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5664;Alepa Koskela;Antti Korpin tie 3;00600 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;03.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5677;Alepa Pasilanraitio;Pasilanraitio 5;00240 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;03.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5666;Alepa Käpylä;Koskelantie 19;00610 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;10.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5683;Alepa Sitratori;Sitratie 7;00420 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;10.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;11083;Alepa Kruununhaka;Kirkkokatu 2;00170 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;12.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5671;Alepa Maunula;Metsäpurontie 23;00630 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;17.05.2011;
3063;0932492-5;Kaivopuiston Kala Oy;;4345;Kaivopuiston Kala;Tehtaankatu 13;00140 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;17.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;9333;Alepa Forum;Mannerheimintie 20;00100 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;17.05.2011;
4253;1615779-0;Lidl Suomi Kommandiittiyhtiö;;6078;Lidl Helsinki Pakila 50227;Pakilantie 46-48;00660 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;23.05.2011;
4559;1649232-9;Rasti Kioski;;6555;Rasti  Kioski;Halkaisijantie 2 D;00980 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;23.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5652;Alepa Mannerheimintie;Mannerheimintie 102;00250 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;18.11.1996;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5676;Alepa Paloheinä;Pakilantie 95;00670 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;24.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5679;Alepa Pohjolankatu;Pohjolankatu 43;00610 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;25.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5692;Alepa Hesperiankatu;Pohjoinen Hesperiankatu 5;00260 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;27.01.2004;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5760;S-market Meri-Rastila;Meri-Rastilankuja 2;00980 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;30.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5658;Alepa Helsinginkatu;Helsinginkatu 18;00530 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;31.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5682;Alepa Roihuvuori;Roihuvuorentie 26;00820 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;31.05.2011;
3839;1888735-9;Ekolo Oy;;13044;Ekokauppa Ekolo;Toinen linja 5;00530 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;31.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5680;Alepa Porvoonkatu;Porvoonkatu 22;00510 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;31.05.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5659;Alepa Herttoniemi;Hiihtomäentie 14;00810 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;08.06.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5657;Alepa Erätori;Kettutie 2;00800 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;09.06.2011;
4698;0202025-9;Seurasaarisäätiö - Fölisöstiftelsen sr;;6855;Seurasaarisäätiö/Juhlakentän kioski;Seurasaari;00250 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;13.06.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5647;Alepa Katajanokka;Merisotilaantori 1;00160 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;13.06.2011;
7340;1362837-4;T:mi Simo kioski;;10528;T:mi Simo kioski;Satamakatu 5;00160 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;13.06.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5663;Alepa Kontulankaari;Kontulankaari 8;00940 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;14.06.2011;
4253;1615779-0;Lidl Suomi Kommandiittiyhtiö;;6082;Lidl Helsinki Herttoniemi 50174;Linnanrakentajantie 4;00810 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;16.06.2011;
4253;1615779-0;Lidl Suomi Kommandiittiyhtiö;;6076;Lidl Helsinki Kontula 50123;Ostostie 4;00940 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;17.06.2011;
4871;0945784-0;Trade Cycle Finland Oy;;7239;Puukioski Munkkiniemi;Laajalahdenaukio 2;00330 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;20.06.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5687;Alepa Töölöntori;Sandelsinkatu 2;00260 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;26.03.2007;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5689;Alepa Vartiokylä;Vartiokyläntie 3;00950 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;22.06.2011;
2097;0116297-6;Valio Oy;Valio Ltd;15753;Valiovalinta;Meijeritie 6;00370 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;28.06.2011;
6958;0920626-7;Kioski Ilposet Oy;;9972;Kioski Ilposet;Mariankatu 17;00170 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;29.06.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5771;S-market Ympyrätalo;Siltasaarenkatu 18-20;00530 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;10.01.2006;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;11038;Alepa Pohjois-Haaga;Näyttelijäntie 14;00400 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;01.07.2011;
4803;1713984-2;Tanriverdi T:mi;Pizzeria Aromi;7168;Tuhkimon elintarvikekioski;Tuhkimontie 2;00820 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;01.07.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;11075;Alepa Vuosaari;Ulappasaarentie 2;00980 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;04.07.2011;
4933;0939666-2;Wibex-Sales Oy;;7321;Vuosaaren metroaseman kioski;Vuosaaren metroasema;00980 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;04.07.2011;
4253;1615779-0;Lidl Suomi Kommandiittiyhtiö;;6077;Lidl Helsinki Lauttasaari 50238;Heikkiläntie 4;00210 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;07.07.2011;
4253;1615779-0;Lidl Suomi Kommandiittiyhtiö;;7642;Lidl Helsinki Konala 50233;Ristipellontie 9;00390 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;21.07.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5648;Alepa Munkkiniemen puistotie;Munkkiniemen puistotie 20;00330 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;01.08.2011;
1833;1837957-3;HOK-Elanto Liiketoiminta Oy;;5653;Alepa Munkkiniemi;Solnantie 35;00330 HELSINKI;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;01.08.2011;
7509;2242143-9;Veneasema Tomi Taari Oy;;10809;St1 Vattunokka;Vattuniemen puistotie 1;00210 Helsinki;E1006;ElintarvikkeidenMyynti;E1006.130;Elintarvikkeiden vähittaismyynti;;05.08.2011;
